pid,year,team,leag,ppg,rpg,apg
FORDDO01,1979,TOT,N,4.219178082,2.534246575,0.890410959

FORDDO01,1979,LAL,N,2.980769231,1.884615385,0.692307692

FORDPH01,1979,KCK,N,16.19512195,2.097560976,7.43902439

FRAZIWA01,1979,CLE,N,3.333333333,1,2.666666667

FREEWO01,1979,SDC,N,30.22058824,3.5,4.161764706

FURLOTE01,1979,ATL,N,8.428571429,2,3.428571429

FURLOTE01,1979,UTA,N,15.96363636,2.763636364,4.018181818

FURLOTE01,1979,TOT,N,13.88157895,2.552631579,3.855263158

GALEMI01,1979,SAS,N,6.582089552,2.268656716,4.656716418

GARLAGA01,1979,DEN,N,4.282051282,1.769230769,1.858974359

GERARGU01,1979,KCK,N,5.273972603,2.424657534,0.589041096

GERVIGE01,1979,SAS,N,33.14102564,5.166666667,2.58974359

GIANEJO01,1979,UTA,N,3.235294118,3.647058824,1

GILMOAR01,1979,CHI,N,17.8125,9,2.770833333

GIVENJA01,1979,ATL,N,5.731707317,2.951219512,0.719512195

GLENNMI01,1979,NYK,N,5.88,0.88,1.133333333

GONDRGL01,1979,DEN,N,6.610169492,4.389830508,1.372881356

GREENDA01,1979,CHI,N,16.26829268,9.426829268,2.219512195

GREENMI01,1979,KCK,N,7.714285714,5.380952381,1.333333333

GREVEKE01,1979,WA1,N,14.03076923,2.876923077,2.723076923

GRIFFPA01,1979,SAS,N,6.341463415,5.341463415,3.048780488

GROSSBO01,1979,POR,N,8.677419355,4.016129032,3.677419355

GRUNFER01,1979,KCK,N,5.925,2.9,1.3625

HAMILRO01,1979,DET,N,4.625,1.486111111,2.666666667

HARDYJA01,1979,UTA,N,5.526315789,5.25,1.368421053

HASSEJO01,1979,IND,N,7.067567568,1.27027027,1.405405405

HAWESST01,1979,ATL,N,9.280487805,6.048780488,1.756097561

HAYESEL01,1979,WA1,N,22.95061728,11.0617284,1.592592593

HAYWOSP01,1979,LAL,N,9.684210526,4.552631579,1.223684211

HEARDGA01,1979,PHO,N,4.951219512,4.634146341,1.182926829

HENDEGE01,1979,BOS,N,6.223684211,1.092105263,1.934210526

HENDETO01,1979,HOU,N,5.515151515,1.681818182,4.151515152

HIGHJO01,1979,PHO,N,4.987804878,2.109756098,1.451219512

HILLAR01,1979,ATL,N,6.063291139,1.746835443,5.367088608

HILLMDA01,1979,GSW,N,4.040816327,3.673469388,0.959183673

HOLLABR01,1979,LAL,N,2.789473684,0.447368421,0.578947368

HOLLILI01,1979,POR,N,9.95,1,2.5

HOLLILI01,1979,TOT,N,11.23404255,1.893617021,3.446808511

HOLLILI01,1979,PHI,N,12.18518519,2.555555556,4.148148148

HUBBAPH01,1979,DET,N,9.140625,5,1.09375

HUGHEKI01,1979,DEN,N,3.128571429,4.657142857,1.057142857

HUSTOGE01,1979,NYK,N,3.084507042,0.816901408,2.23943662

ISSELDA01,1979,DEN,N,23.79268293,8.768292683,2.414634146

JACKSPH01,1979,NJN,N,4.0625,1.5,0.75

JEELAAB01,1979,POR,N,9.571428571,3.506493506,1.233766234

JOHNSCL01,1979,IND,N,5.974683544,4.987341772,1.455696203

JOHNSDE01,1979,SEA,N,19.01234568,5.111111111,4.098765432

JOHNSED02,1979,ATL,N,18.5443038,2.53164557,4.683544304

JOHNSGE01,1979,NJN,N,7.222222222,7.432098765,2.135802469

JOHNSGE03,1979,DEN,N,10.24,7.786666667,2.093333333

JOHNSJO01,1979,SEA,N,11.2962963,5.259259259,5.234567901

JOHNSLY01,1979,GSW,N,3,1.555555556,0.222222222

JOHNSMA01,1979,LAL,N,18.01298701,7.74025974,7.311688312

JOHNSMA02,1979,MIL,N,21.7012987,7.350649351,3.545454545

JOHNSMI01,1979,IND,N,19.09756098,8.304878049,4.195121951

JOHNSOL01,1979,CHI,N,7.683544304,2.063291139,2.037974684

JOHNSVI01,1979,SEA,N,3.184210526,1.447368421,1.421052632

JONESBO01,1979,PHI,N,13,5.555555556,1.802469136

JONESCA01,1979,PHI,N,7.35,11.875,2.05

JONESDW01,1979,HOU,N,6.047619048,3.428571429,0.523809524

JONESDW01,1979,CHI,N,10.05660377,5.58490566,1.698113208

JONESDW01,1979,TOT,N,8.918918919,4.972972973,1.364864865

JONESMA01,1979,HOU,N,5.341463415,4.646341463,0.817073171

JORDAED01,1979,NJN,N,13.25609756,3.292682927,6.792682927

JUDKIJE01,1979,BOS,N,5.4,1.015384615,0.723076923

KELLERI01,1979,PHO,N,5.782608696,5.130434783,2.173913043

KELLERI01,1979,TOT,N,8.775,6.4375,2.225

KELLERI01,1979,NJN,N,9.98245614,6.964912281,2.245614035

KELSEGR01,1979,DET,N,14.18,5.52,2.16

KENONLA01,1979,SAS,N,20.06410256,9.935897436,2.961538462

KIFFIIR01,1979,SAS,N,3.153846154,1.538461538,0.730769231

KILPACA01,1979,UTA,N,1.5,2,0

KINGBE01,1979,UTA,N,9.263157895,4.631578947,2.736842105

KINGRE01,1979,KCK,N,8.207317073,6.902439024,1.292682927

KNIGHBI01,1979,IND,N,13.14666667,4.813333333,2.066666667

KNIGHTO01,1979,NYK,N,19.12345679,6.086419753,1.851851852

KRAMEAR01,1979,DEN,N,2,1.5,0.375

KRAMEJO01,1979,PHO,N,3.518518519,2.796296296,1.388888889

KUESTJO01,1979,IND,N,1.208333333,0.583333333,0.666666667

KUNNEKE01,1979,POR,N,7,6.222222222,1.611111111

KUPCHMI01,1979,WA1,N,4.65,2.625,0.4

LACEYSA01,1979,KCK,N,9.172839506,7.962962963,5.679012346

LAGARTO01,1979,SEA,N,4.658536585,3.804878049,1.109756098

LAMBEJO01,1979,CLE,N,5.445945946,4.756756757,0.756756757

LANDSMA01,1979,LAL,N,7,7.086956522,0.608695652

LANDSMA01,1979,CHI,N,8.388888889,8.333333333,0.592592593

LANDSMA01,1979,TOT,N,7.974025974,7.961038961,0.597402597

LANIEBO01,1979,TOT,N,19.20634921,8.761904762,2.920634921

LANIEBO01,1979,MIL,N,15.69230769,6.884615385,2.384615385

LANIEBO01,1979,DET,N,21.67567568,10.08108108,3.297297297

LEAVEAL01,1979,HOU,N,10.94805195,2.38961039,5.415584416

LEEBU01,1979,CLE,N,1.333333333,1,1

LEEBU01,1979,LAL,N,1.272727273,0.727272727,0.818181818

LEEBU01,1979,TOT,N,1.285714286,0.785714286,0.857142857

LEERO01,1979,TOT,N,4.786885246,2.016393443,3.950819672

LEERO01,1979,DET,N,7.258064516,2.903225806,5.612903226

LEERO01,1979,ATL,N,2.233333333,1.1,2.233333333

LONGJO01,1979,DET,N,19.37681159,4.884057971,2.985507246

LUCASJO01,1979,GSW,N,12.625,2.75,7.525

LUCASMA01,1979,NJN,N,15.22727273,9.636363636,3.772727273

LUCASMA01,1979,POR,N,14.34146341,7.926829268,3.048780488

LUCASMA01,1979,TOT,N,14.65079365,8.523809524,3.301587302

MACKOL01,1979,TOT,N,4.68,1.42,1.06

MACKOL01,1979,LAL,N,1.888888889,0.814814815,0.740740741

MACKOL01,1979,CHI,N,7.956521739,2.130434783,1.434782609

MALONMO01,1979,HOU,N,25.84146341,14.51219512,1.792682927

MALOVST01,1979,TOT,N,2.051282051,2.205128205,0.666666667

MALOVST01,1979,WA1,N,0,0,0

MALOVST01,1979,DET,N,2.6,2.8,1.4

MALOVST01,1979,SDC,N,1.892857143,2.071428571,0.428571429

MARAVPE02,1979,UTA,N,17.05882353,2.352941176,3.176470588

MARAVPE02,1979,BOS,N,11.5,1.461538462,1.115384615

MARAVPE02,1979,TOT,N,13.69767442,1.813953488,1.930232558

MAXWECE01,1979,BOS,N,16.875,8.8,2.4875

MAYSC01,1979,CHI,N,12.44444444,4.037037037,1.925925926

MCADOBO01,1979,DET,N,21.06896552,8.051724138,3.448275862

MCELRJI01,1979,ATL,N,5.516129032,1.580645161,2.096774194

MCELRJI01,1979,TOT,N,8.850746269,1.47761194,3.388059701

MCELRJI01,1979,DET,N,11.72222222,1.388888889,4.5

MCGINGE01,1979,DEN,N,15.62222222,10.26666667,4.911111111

MCGINGE01,1979,TOT,N,14.68493151,9.575342466,4.561643836

MCGINGE01,1979,IND,N,13.17857143,8.464285714,4

MCKINBI01,1979,KCK,N,6.842105263,1.131578947,3.263157895

MCMILTO01,1979,ATL,N,8.735849057,4.150943396,1.169811321

MENGEJO01,1979,CHI,N,6.083333333,0.638888889,1.055555556

MERIWJO01,1979,NYK,N,8.953846154,5.384615385,1.015384615

MEYERDA01,1979,MIL,N,12.08860759,5.670886076,2.848101266

MITCHMI01,1979,CLE,N,22.19512195,7.207317073,1.134146341

MIXST01,1979,PHI,N,11.56790123,3.580246914,1.839506173

MOKESPA01,1979,HOU,N,2.416666667,2.416666667,0.166666667

MONCRSI01,1979,MIL,N,8.493506494,4.38961039,1.727272727

MONEYER01,1979,TOT,N,10.31147541,1.704918033,4.163934426

MONEYER01,1979,PHI,N,5,1.166666667,2.666666667

MONEYER01,1979,DET,N,10.89090909,1.763636364,4.327272727

MONROEA01,1979,NYK,N,7.411764706,0.705882353,1.31372549

MURPHCA01,1979,HOU,N,20,1.973684211,3.934210526

NATERSW01,1979,SDC,N,13.35802469,15.01234568,2.87654321

NATTCA01,1979,POR,N,20.44,7.12,2.28

NATTCA01,1979,NJN,N,19.66037736,9.679245283,2.113207547

NATTCA01,1979,TOT,N,19.91025641,8.858974359,2.166666667

NEWLIMI01,1979,NJN,N,20.94871795,3.384615385,4.025641026

NIXONNO01,1979,LAL,N,17.63414634,2.792682927,7.829268293

NORRISY01,1979,SAS,N,2.352941176,2.529411765,0.352941176

OLBERMA01,1979,SAS,N,10.56,5.573333333,4.36

OLIVEJO01,1979,SDC,N,0,0,0

OWENSTO01,1979,POR,N,16.44736842,7.539473684,2.552631579

PARISRO01,1979,GSW,N,16.98611111,10.875,1.694444444

PARKESO01,1979,GSW,N,14.67073171,5.658536585,3.097560976

PAULTBI01,1979,HOU,N,8.621621622,7.162162162,1.891891892

PAULTBI01,1979,TOT,N,9.083333333,6.976190476,2.238095238

PAULTBI01,1979,SAS,N,9.446808511,6.829787234,2.510638298

PAXSOJI01,1979,POR,N,6.152777778,1.513888889,2

PECKWI01,1979,SAS,N,3.461538462,3.519230769,0.634615385

PELLOSA01,1979,ATL,N,2.477272727,2.090909091,0.409090909

PHEGLRO01,1979,NJN,N,11.67857143,2.5,1.142857143

PHEGLRO01,1979,WA1,N,11.08,2.3,1.4

PHEGLRO01,1979,TOT,N,11.29487179,2.371794872,1.307692308

PIETKST01,1979,SDC,N,4.56,0.9,1.88

POQUEBE01,1979,UTA,N,8.914634146,6.829268293,1.597560976

PORTEKE01,1979,WA1,N,7.314285714,1.171428571,6.528571429

RAYCL01,1979,GSW,N,6.049382716,5.75308642,2.259259259

REDMOMA01,1979,KCK,N,5.916666667,2.166666667,0.791666667

REIDRO01,1979,HOU,N,13.03947368,5.802631579,3.210526316

RESTAKE01,1979,SAS,N,10.65853659,4.707317073,2.304878049

RICHACL01,1979,PHI,N,6.673076923,2.365384615,2.057692308

RICHAMI01,1979,NYK,N,15.29268293,6.573170732,10.14634146

ROBERAN01,1979,DEN,N,7.695652174,4.739130435,0.869565217

ROBEYRI01,1979,BOS,N,11.48780488,6.463414634,1.12195122

ROBINBI01,1979,KCK,N,11.41975309,6.49382716,0.765432099

ROBINCL01,1979,NJN,N,13.58571429,7.228571429,1.4

ROBINJA01,1979,DET,N,3.857142857,0.714285714,0

ROBINTR01,1979,PHO,N,17.25609756,9.390243902,1.731707317

ROBISDA01,1979,CLE,N,15.30487805,8.024390244,2.341463415

ROCHEJO01,1979,DEN,N,11.36585366,1.402439024,4.93902439

ROLLITR01,1979,ATL,N,8.914634146,9.43902439,0.926829268

ROUNDDA01,1979,ATL,N,16.4691358,10.33333333,2.271604938

RUSSECA02,1979,CLE,N,18.2195122,5.487804878,4.219512195

SCOTTAL01,1979,PHO,N,4.430379747,2.886075949,1.240506329

SCOTTCH01,1979,DEN,N,9.260869565,2.405797101,3.623188406

SHELTLO01,1979,SEA,N,13.61842105,7.657894737,1.907894737

SHORTPU01,1979,GSW,N,17.03225806,5.096774194,1.983870968

SHUMAJO01,1979,DET,N,9.666666667,7.777777778,1

SHUMAJO01,1979,TOT,N,8.907692308,5.584615385,1.292307692

SHUMAJO01,1979,HOU,N,3.482758621,2.724137931,0.793103448

SHUMAJO01,1979,SAS,N,14.48148148,7.925925926,1.925925926

SIKMAJA01,1979,SEA,N,14.32926829,11.07317073,3.402439024

SILASJA01,1979,SAS,N,17.72727273,2.168831169,4.506493506

SILASPA01,1979,SEA,N,3.841463415,5.317073171,0.804878049

SIMPSRA01,1979,NJN,N,5.125,1.375,1.75

SKINNAL01,1979,PHI,N,0,0,1

SMITHBI01,1979,CLE,N,9.25,1.75,0.875

SMITHBI01,1979,SDC,N,11.7,3.5,1.328571429

SMITHBI01,1979,TOT,N,11.44871795,3.320512821,1.282051282

SMITHPH01,1979,GSW,N,15.52941176,2.862745098,3.666666667

SMITHRA01,1979,CLE,N,17.57317073,3.12195122,4.426829268

SMITHRO01,1979,UTA,N,2.5,0.5,1.166666667

SMITHRO01,1979,TOT,N,4.984615385,1.215384615,1.415384615

SMITHRO01,1979,NJN,N,5.237288136,1.288135593,1.440677966

SMITHSA02,1979,CHI,N,8.633333333,1.8,1.4

SMITHWI01,1979,CLE,N,4.822580645,1.951612903,4.177419355

SOBERRI01,1979,CHI,N,14.15853659,2.951219512,5.195121951

SPANAJI01,1979,PHI,N,4.95,1.35,1.275

STEELLA01,1979,POR,N,9.125,2.8125,4.1875

TATUMEA01,1979,CLE,N,2.575757576,0.787878788,0.606060606

TAYLOBR01,1979,SDC,N,13.53846154,2.41025641,4.294871795

THEUSRE01,1979,CHI,N,20.24390244,4.012195122,6.280487805

THOMPDA01,1979,DEN,N,21.51282051,4.461538462,3.179487179

TOMJARU01,1979,HOU,N,14.19354839,5.774193548,1.758064516

TOONEBE01,1979,PHI,N,2.391304348,1.47826087,0.52173913

TOWNSRA01,1979,GSW,N,5.413333333,1.186666667,1.546666667

TWARDDA01,1979,POR,N,8.462686567,2.328358209,4.074626866

TYLERTE01,1979,DET,N,12.25609756,7.646341463,1.573170732

UNSELWE01,1979,WA1,N,9.682926829,13.34146341,4.463414634

VANBRJA01,1979,NJN,N,6.841463415,5.231707317,3.012195122

WAKEFAN01,1979,UTA,N,1.875,0.5,0.375

WALKEFO01,1979,CLE,N,9.368421053,3.776315789,7.986842105

WALKEWA01,1979,SEA,N,4.657142857,2.428571429,0.757142857

WALTOBI01,1979,SDC,N,13.85714286,9,2.428571429

WALTOLL01,1979,MIL,N,3.552631579,1.197368421,3.75

WASHIKE01,1979,POR,N,13.4125,10.525,2.0875

WASHIRI01,1979,MIL,N,5.866666667,3.68,0.733333333

WEATHNI01,1979,SDC,N,6.859649123,3.649122807,0.947368421

WEBSTMA01,1979,NYK,N,4.4,4,0.45

WEDMASC01,1979,KCK,N,18.97058824,5.676470588,2.132352941

WESTPPA01,1979,PHO,N,21.85365854,2.280487805,5.073170732

WHITEJE01,1979,SDC,N,3.277777778,3.888888889,0.333333333

WHITEJE01,1979,UTA,N,2.09375,3.03125,0.5625

WHITEJE01,1979,TOT,N,2.52,3.34,0.48

WHITEJO01,1979,GSW,N,9.871794872,2.320512821,3.064102564

WHITERU01,1979,HOU,N,4,1,0.555555556

WICKSSI01,1979,SDC,N,7.084507042,5.76056338,3

WILKEBO01,1979,DEN,N,13.77333333,4.213333333,3.24

WILKEJA01,1979,LAL,N,20.04878049,6.402439024,3.048780488

WILLIDO01,1979,UTA,N,6.571428571,1.376623377,2.376623377

WILLIFR01,1979,SDC,N,18.6097561,2.341463415,2.024390244

WILLIGU01,1979,SEA,N,22.14634146,3.353658537,4.841463415

WILLIJO02,1979,WA1,N,11.63333333,1.5,1.3

WILLIJO02,1979,TOT,N,14.56896552,1.706896552,2.172413793

WILLIJO02,1979,NJN,N,17.71428571,1.928571429,3.107142857

WILLIRA01,1979,NYK,N,20.90243902,5.024390244,6.243902439

WILLISL01,1979,NYK,N,4.666666667,2.122807018,0.631578947

WILLOBI01,1979,CLE,N,6.858974359,4.217948718,0.923076923

WILSORI01,1979,ATL,N,1.6,0.6,2.2

WILSOTH01,1979,GSW,N,1.0625,1,0.75

WINTEBR01,1979,MIL,N,16.15,2.7875,4.525

WRIGHLA01,1979,WA1,N,7.342105263,1.605263158,2.921052632

ZENOTO01,1979,IND,N,1.75,1.75,0.125

ABDULKA01,1980,LAL,N,26.1875,10.2625,3.4

ABERNTO01,1980,TOT,N,1.615384615,1.230769231,0.487179487

ABERNTO01,1980,GSW,N,0,0.8,0.1

ABERNTO01,1980,IND,N,2.034482759,1.379310345,0.620689655

ADAMSAL01,1980,PHO,N,14.86666667,7.28,4.586666667

ALLUMDA01,1980,DAL,N,2.681818182,2.954545455,1.136363636

ARCHINA01,1980,BOS,N,13.825,2.2,7.725

AWTREDE01,1980,SEA,N,2.170212766,2.29787234,1.14893617

BAILEJA01,1980,SEA,N,13.96341463,7.402439024,1.195121951

BALLAGR01,1980,WA1,N,15.5,7.073170732,2.37804878

BANTOMI01,1980,IND,N,13.96052632,5.618421053,3.157894737

BATESBI01,1980,POR,N,13.79220779,2.038961039,2.545454545

BENNEME01,1980,UTA,N,3.75,3.321428571,0.535714286

BENSOKE01,1980,DET,N,15.66101695,6.779661017,2.915254237

BIBBYHE01,1980,SDC,N,4.589041096,1.01369863,2.739726027

BIRDLA01,1980,BOS,N,21.23170732,10.91463415,5.5

BIRDSOT01,1980,KCK,N,24.6056338,3.633802817,3.281690141

BLACKNO01,1980,DET,N,2.666666667,0.666666667,0.666666667

BOONERO01,1980,UTA,N,7.807692308,1.615384615,3.096153846

BOYNEWI01,1980,DAL,N,6.522727273,1.704545455,0.840909091

BRADLDU01,1980,IND,N,8.012195122,2.353658537,2.292682927

BRATZMI01,1980,CLE,N,10.025,2.475,5.65

BREWEJI01,1980,LAL,N,2.782051282,3.602564103,0.705128205

BREWERO01,1980,POR,N,7.482758621,1.137931034,1.896551724

BREWERO01,1980,SAS,N,9.239130435,1.152173913,2.02173913

BREWERO01,1980,TOT,N,8.56,1.146666667,1.973333333

BRIDGJU01,1980,MIL,N,16.75324675,3.753246753,3.038961039

BRISTAL01,1980,UTA,N,8.695121951,5.243902439,4.670731707

BRITTDA01,1980,WA1,N,2,1,1.5

BROOKMI01,1980,SDC,N,14.65853659,5.390243902,2.536585366

BROWNFR01,1980,SEA,N,15.46153846,2.243589744,2.987179487

BROWNLE02,1980,WA1,N,0,1,0

BROWNRI01,1980,GSW,N,4.044444444,3.688888889,0.466666667

BRYANJO01,1980,SDC,N,11.62195122,5.365853659,2.304878049

BUCKNQU01,1980,MIL,N,13.31707317,3.634146341,4.682926829

BURLETO01,1980,ATL,N,3.290322581,3.032258065,0.387096774

BUSEDO01,1980,IND,N,5.120689655,1.448275862,2.413793103

BYRNEMA01,1980,DAL,N,7.791666667,2.458333333,1.569444444

CALVIMA01,1980,CLE,N,2.476190476,0.571428571,1.333333333

CARRAU01,1980,TOT,N,4.425531915,1.29787234,1.234042553

CARRAU01,1980,DAL,N,2,1.125,1.125

CARRAU01,1980,WA1,N,4.923076923,1.333333333,1.256410256

CARRKE01,1980,CLE,N,15.18518519,10.30864198,2.37037037

CARRML01,1980,BOS,N,6.048780488,2.024390244,1.365853659

CARROJO01,1980,GSW,N,18.86585366,9.256097561,1.426829268

CARTEBU01,1980,LAL,N,5.574074074,1.203703704,0.962962963

CARTERE01,1980,NYK,N,2.816666667,1.15,1.266666667

CARTWBI01,1980,NYK,N,20.07317073,7.475609756,1.353658537

CATCHHA01,1980,MIL,N,4.246753247,6.142857143,1.285714286

CHEEKMA01,1980,PHI,N,9.419753086,3.024691358,6.913580247

CHENIPH01,1980,GSW,N,3.222222222,0.888888889,0.777777778

CHONEJI01,1980,LAL,N,10.75609756,8.012195122,1.865853659

COLLIAR01,1980,ATL,N,3.24137931,1.413793103,0.862068966

COLLIDO01,1980,PHI,N,12.33333333,2.416666667,3.5

COLLIDO02,1980,WA1,N,9.823529412,2.382352941,2.205882353

COLLIDO02,1980,ATL,N,12.70212766,3.978723404,2.446808511

COLLIDO02,1980,TOT,N,11.49382716,3.308641975,2.345679012

COOKDA01,1980,NJN,N,11.16049383,2.913580247,3.666666667

COOKJE01,1980,PHO,N,8.506329114,5.911392405,2.544303797

COOPEMI01,1980,LAL,N,9.419753086,4.148148148,4.098765432

COOPEWA01,1980,UTA,N,6.887323944,6.197183099,0.732394366

CORZIDA01,1980,SAS,N,10.45121951,7.756097561,1.426829268

CRISSCH01,1980,ATL,N,9.484848485,1.515151515,4.287878788

CROMPJE01,1980,POR,N,1.5,3,0.333333333

CUMMIPA01,1980,MIL,N,8.040540541,3.945945946,0.837837838

CURETEA01,1980,PHI,N,4.211538462,2.980769231,0.480769231

DANDRBO01,1980,WA1,N,10,3.608695652,2.608695652

DANTLAD01,1980,UTA,N,30.65,6.3625,4.025

DAVISBR01,1980,DAL,N,11.17857143,2.696428571,6.875

DAVISJO01,1980,IND,N,14.39473684,2.236842105,6.315789474

DAVISMO01,1980,DAL,N,0,0,0

DAVISMO01,1980,TOT,N,1.5,2,0

DAVISMO01,1980,PHI,N,2,0,0

DAVISRO01,1980,SDC,N,5.84375,1.859375,0.734375

DAVISWA03,1980,PHO,N,17.97435897,2.564102564,3.871794872

DAWKIDA01,1980,PHI,N,14.01315789,7.171052632,1.434210526

DEMICLA01,1980,NYK,N,4.131578947,3.197368421,0.368421053

DIETRCO01,1980,CHI,N,4.524390244,3.231707317,1.43902439

DONALJA01,1980,SEA,N,5.279411765,4.544117647,0.617647059

DORSEJA01,1980,SEA,N,1.827586207,3.034482759,0.310344828

DOUGLLE01,1980,KCK,N,5.974683544,4.860759494,0.873417722

DREWJO01,1980,ATL,N,21.70149254,5.71641791,1.179104478

DREWLA01,1980,DET,N,6.631578947,1.578947368,3.276315789

DROLLRA01,1980,DAL,N,2.5,3.166666667,2.333333333

DUEROTE01,1980,DAL,N,9.333333333,2.166666667,1.666666667

DUEROTE01,1980,BOS,N,2.46875,0.15625,0.1875

DUEROTE01,1980,TOT,N,4.94,0.88,0.72

DUNLEMI01,1980,HOU,N,10.5,1.594594595,3.621621622

DUNNTR01,1980,DEN,N,4.524390244,3.670731707,0.987804878

DURENJO01,1980,UTA,N,1.775,0.875,1.35

EDWARJA01,1980,IND,N,15.62962963,7.049382716,2.617283951

ELLIOBO01,1980,NJN,N,7.534246575,3.575342466,1.767123288

ELMORLE01,1980,MIL,N,2.861111111,2.888888889,0.958333333

ENGLIAL01,1980,DEN,N,23.81481481,7.975308642,3.580246914

ERVINJU01,1980,PHI,N,24.56097561,8.012195122,4.43902439

EVANSMI01,1980,MIL,N,4.507042254,1.225352113,2.352112676

FERNSER01,1980,BOS,N,2.133333333,1.377777778,0.222222222

FORDCH01,1980,BOS,N,8.87804878,1.987804878,3.597560976

FORDDO01,1980,CLE,N,3.46875,2.5625,1.3125

FORDPH01,1980,KCK,N,17.46969697,1.939393939,8.787878788

FREEWO01,1980,GSW,N,24.07692308,2.446153846,5.553846154

FULLETO01,1980,DET,N,4,2.8,1.866666667

GALEMI01,1980,TOT,N,4.818181818,1.285714286,2.194805195

GALEMI01,1980,POR,N,4.261904762,1.119047619,1.666666667

GALEMI01,1980,SAS,N,5.485714286,1.485714286,2.828571429

GARRECA01,1980,HOU,N,6.1,3.771428571,1.885714286

GERARGU01,1980,KCK,N,3.5625,1.8125,0.375

GERARGU01,1980,SAS,N,4.727272727,3.454545455,0.818181818

GERARGU01,1980,TOT,N,4.037037037,2.481481481,0.555555556

GERVIGE01,1980,SAS,N,27.08536585,5.109756098,3.170731707

GILMOAR01,1980,CHI,N,17.91463415,10.09756098,2.097560976

GLENNMI01,1980,NYK,N,8.195121951,1.073170732,1.317073171

GMINSMI01,1980,NJN,N,13.16071429,7.482142857,1.285714286

GONDRGL01,1980,DEN,N,5.780821918,4.205479452,1.136986301

GREENDA01,1980,CHI,N,14.37804878,8.829268293,2.658536585

GREENRI01,1980,UTA,N,8.978723404,2.468085106,5

GREVEKE01,1980,WA1,N,17.18666667,2.92,4

GRIFFDA01,1980,UTA,N,20.62962963,3.555555556,2.395061728

GRIFFPA01,1980,SAS,N,6.12195122,6.158536585,3.036585366

GROSSBO01,1980,POR,N,7.817073171,4,3.06097561

GRUNFER01,1980,KCK,N,7.53164557,2.607594937,2.594936709

HAMILRO01,1980,POR,N,3,0,0

HANZLBI01,1980,SEA,N,5.351351351,2.067567568,1.5

HARDYAL01,1980,LAL,N,2.318181818,0.863636364,0.136363636

HARDYJA01,1980,UTA,N,5,5.782608696,1.565217391

HARPEMI01,1980,POR,N,2.709090909,1.690909091,0.309090909

HASSEJO01,1980,TOT,N,8.682926829,1.658536585,1.804878049

HASSEJO01,1980,DAL,N,8.117647059,1.470588235,1.058823529

HASSEJO01,1980,GSW,N,9.083333333,1.791666667,2.333333333

HAWESST01,1980,ATL,N,12.01351351,7.581081081,2.27027027

HAYESEL01,1980,WA1,N,17.7654321,9.740740741,1.209876543

HEARDGA01,1980,SDC,N,4.833333333,4.461538462,1.564102564

HENDEGE01,1980,BOS,N,7.756097561,1.609756098,2.597560976

HENDETO01,1980,HOU,N,5.333333333,1.575757576,4.651515152

HERROKE01,1980,DET,N,13.675,2.6375,1.85

HIGGSKE01,1980,DEN,N,7.805555556,2.013888889,5.666666667

HIGHJO01,1980,PHO,N,8.358024691,2.814814815,2.49382716

HILLAR01,1980,ATL,N,5,2.125,4.916666667

HILLAR01,1980,SEA,N,5,2.117647059,3.411764706

HILLAR01,1980,TOT,N,5,2.12,3.893333333

HOLLABR01,1980,LAL,N,3.170731707,0.707317073,0.56097561

HOLLILI01,1980,PHI,N,9.524390244,2.329268293,4.292682927

HORDGCE01,1980,DEN,N,8.411764706,6.735294118,1.529411765

HUBBAPH01,1980,DET,N,14.5125,7.325,1.875

HUGHEKI01,1980,TOT,N,1.037735849,2.396226415,0.660377358

HUGHEKI01,1980,CLE,N,0,1.711111111,0.533333333

HUGHEKI01,1980,DEN,N,2.875,6.25,1.375

HUSTOGE01,1980,CLE,N,6.96,1.56,4.68

HUSTOGE01,1980,DAL,N,16.05357143,1.767857143,4.946428571

HUSTOGE01,1980,TOT,N,13.24691358,1.703703704,4.864197531

ISSELDA01,1980,DEN,N,21.8625,8.45,1.975

JACKSTO02,1980,LAL,N,0,1,1

JEELAAB01,1980,DAL,N,8.378787879,3.484848485,0.984848485

JOHNSCL01,1980,IND,N,7.185185185,5.777777778,1.777777778

JOHNSDE01,1980,PHO,N,18.81012658,4.594936709,3.683544304

JOHNSED02,1980,ATL,N,19.08,2.386666667,5.426666667

JOHNSGE01,1980,SAS,N,4.975609756,7.341463415,1.12195122

JOHNSGE03,1980,IND,N,10.62790698,6.465116279,2

JOHNSJO01,1980,SEA,N,11.4875,4.525,3.9

JOHNSLE01,1980,DET,N,0,1,0

